user_id,amount,time_delta,device_type,ip_region,is_fraud
1633,521.1548292712508,9941,mobile,OTHER,1
1512,492.5764491791118,35170,mobile,IN,0
1750,112.49144239686527,78648,pos,IN,0
1801,35.65604760164097,45201,web,EU,0
1095,216.88216179345864,56330,web,OTHER,0
1637,377.96130952459816,51159,pos,US,0
1117,1127.6924984316263,29740,web,OTHER,0
1559,1428.8244193885466,17794,pos,EU,0
1600,303.02280730335093,83683,web,EU,0
1487,1106.0170236116792,33678,pos,US,0
1236,836.3374437847606,66297,web,US,0
1884,405.2697082027396,23023,mobile,US,0
1896,13.728506645256783,71149,mobile,EU,0
1271,1258.534752113626,27266,mobile,US,0
1188,2314.5076577482614,531,mobile,US,0
1998,513.0835648981852,9552,pos,US,0
1703,282.68208575907437,28395,web,IN,0
1446,4361.491602547739,42988,pos,US,0
1580,643.2355873198414,48985,mobile,EU,0
1789,506.2073641206443,68097,web,IN,0
1860,3891.1775559398875,84098,pos,EU,0
1246,3397.7090776194045,70640,mobile,OTHER,0
1962,1189.670187524904,24091,web,IN,0
1075,1343.7064745109717,83458,web,US,0
1153,491.1584814827031,2782,mobile,IN,0
1655,163.07460074765885,17331,mobile,EU,0
1434,1703.9661561234493,5258,web,IN,0
1996,207.0464569863097,58643,mobile,OTHER,1
1085,1193.0377286917726,54250,pos,US,0
1696,5643.46376744803,51664,mobile,US,0
1284,6108.180472119158,34957,mobile,OTHER,0
1973,547.1173221726975,15616,mobile,EU,0
1219,1956.9356603101246,882,web,IN,0
1068,1285.198131109055,1848,web,EU,0
1046,4169.875276550771,51128,mobile,EU,0
1093,633.3455127510969,37337,web,EU,0
1749,7.418555410026294,81851,mobile,US,0
1957,354.81419932533225,39932,pos,IN,0
1452,860.098066806327,43925,web,US,0
1203,758.7794788695742,22967,mobile,US,0
1911,3134.3179830730805,44024,web,US,0
1217,2282.3758031250936,11321,pos,IN,0
1473,712.0826312039941,57842,pos,OTHER,0
1431,1224.033454314113,65126,mobile,US,0
1340,200.87664124984647,67753,web,US,0
1550,4568.438461762443,61859,pos,US,0
1611,5479.8504428738,58715,web,IN,0
1288,7804.4954175017765,11781,mobile,IN,0
1253,4058.3005262297424,76231,pos,EU,1
1733,382.22631024969957,70346,pos,US,0
1356,94.59517196073216,82099,web,US,0
1022,1733.0817110976525,1930,pos,IN,0
1761,4874.635027599616,14245,mobile,IN,0
1521,390.4521947247014,11117,mobile,US,0
1757,14.135666030006115,81244,pos,OTHER,0
1836,3274.605574494405,83302,mobile,EU,0
1099,159.80941701297598,35896,pos,EU,0
1801,1067.8679263195488,78637,pos,US,0
1179,2271.926485878987,23868,pos,EU,0
1222,540.463990285218,1209,pos,EU,0
1905,175.39609108700554,44086,web,US,0
1761,2939.536543905336,65573,pos,EU,0
1658,1989.4511754737264,65235,mobile,IN,0
1441,8929.162299638607,83749,web,US,0
1607,844.1283266100279,11253,mobile,IN,0
1768,127.50408507168298,85262,pos,US,0
1324,2651.151518199341,7007,mobile,IN,1
1515,1475.1740016086599,70884,web,EU,0
1015,479.57237832276564,32172,mobile,OTHER,0
1791,3044.035637171467,28518,web,IN,0
1335,455.69792345392415,24275,pos,IN,0
1758,603.9992418150999,33578,pos,OTHER,0
1257,194.1863564101373,27649,mobile,OTHER,0
1496,1019.7597390346386,69655,mobile,IN,0
1987,1085.7654237714885,17911,pos,IN,0
1895,1445.4065418453233,78620,pos,IN,0
1159,2468.6184519201097,49648,mobile,US,0
1474,4731.0695658344175,78724,pos,IN,0
1851,296.38317183556654,425,web,IN,0
1663,111.76149260684548,51900,web,OTHER,0
1907,37.41017615794935,26642,mobile,OTHER,0
1689,310.0853705856428,34751,mobile,US,0
1674,2145.5937008670994,81455,pos,US,0
1379,2600.065101944926,23155,pos,EU,0
1544,3088.2904158547763,48167,web,IN,0
1928,558.6560283554074,11993,mobile,IN,0
1956,730.2635281093861,34002,mobile,OTHER,1
1690,1319.9457493800678,14547,mobile,EU,0
1426,130.53484674636326,41525,mobile,IN,0
1612,1889.0796288840681,68556,web,EU,0
1267,8237.483579004223,1305,web,US,0
1834,895.0955168985724,49285,mobile,IN,0
1576,2795.499246366743,82369,web,IN,0
1416,1386.4300279995941,10023,mobile,US,0
1167,273.50020706624,75887,web,IN,0
1841,1745.6841344010902,77355,pos,US,0
1042,712.990687118735,33618,web,US,0
1555,70.01786392121947,69499,mobile,EU,0
1284,2015.3308474078528,58825,pos,OTHER,0
1396,3917.0314232883006,70391,mobile,OTHER,0
1011,845.537208385274,34308,pos,US,0
1606,989.5618857041608,68481,pos,EU,0
1301,4433.212685692296,22328,web,US,0
1897,3359.8153197243755,3245,web,EU,0
1252,2510.201162030047,22721,pos,EU,0
1498,572.1588847078143,25091,pos,OTHER,0
1753,4820.711576419494,64278,pos,OTHER,0
1034,335.4549586867351,48537,mobile,EU,0
1726,1971.1236381398471,7856,web,OTHER,0
1848,58.44814846425996,1602,mobile,EU,0
1089,2064.0755936302367,31953,web,IN,0
1775,649.0914671341458,50375,mobile,US,0
1604,1194.499717891389,5691,web,OTHER,0
1921,847.0480424105266,12522,pos,US,0
1969,379.3129986583217,76020,pos,OTHER,0
1601,1945.620529592717,8059,web,US,0
1417,4273.72703229149,13705,pos,US,0
1114,6392.480031727179,58934,pos,OTHER,0
1616,427.2439592696354,71102,mobile,OTHER,0
1902,2527.2529449536873,43857,web,OTHER,0
1195,2183.3092981845443,37257,pos,OTHER,0
1825,841.2928961394133,57353,web,EU,0
1500,38.56789035162204,30616,mobile,OTHER,0
1625,2341.0196247343806,1928,web,OTHER,1
1492,5818.920560197027,15513,mobile,OTHER,0
1074,1999.997624696583,8302,mobile,IN,0
1412,1142.895556002144,73994,mobile,US,0
1375,1489.529030092493,71029,pos,OTHER,0
1419,445.359336998757,68760,mobile,OTHER,0
1728,2776.9467769830553,63059,web,US,0
1276,2744.1505070430517,64927,web,US,0
1760,314.51804568519117,23435,pos,EU,0
1675,4207.114114639789,30342,pos,US,0
1393,627.2028288945406,15008,mobile,US,0
1868,8063.422565179217,26800,mobile,IN,0
1456,965.4581557257443,55821,mobile,EU,0
1919,391.7476922080195,15675,pos,IN,0
1191,866.8654978954559,15427,pos,US,0
1738,1160.2811252835565,72632,web,OTHER,0
1688,143.6532792894532,44792,mobile,EU,0
1098,1726.5351798825602,3256,mobile,US,0
1547,1820.7785588452853,33827,web,US,0
1977,2685.936905104885,4945,web,OTHER,0
1998,59.20758462609617,37827,web,OTHER,0
1095,1558.4483786718006,30498,web,OTHER,0
1663,108.71688646951,27724,mobile,EU,0
1662,2415.588325961799,35288,pos,IN,0
1189,114.68200720721005,11846,mobile,EU,0
1735,4854.661208746859,68107,web,OTHER,0
1036,2421.877801899885,72987,pos,EU,0
1779,1416.0740323546256,85808,mobile,OTHER,0
1368,1165.0153703457809,55570,web,IN,0
1694,280.07100953037843,81435,pos,EU,0
1524,687.7977829393022,79926,pos,IN,0
1278,4064.491658169171,25464,pos,IN,0
1216,4696.270067535926,745,mobile,OTHER,0
1866,1.495976087705648,36283,web,EU,1
1872,1803.4762308412649,52083,mobile,EU,0
1797,2540.9419305643632,54690,mobile,IN,0
1272,1928.584072453086,76408,mobile,OTHER,0
1880,170.41821835462656,79073,pos,IN,0
1061,491.09761696759654,64767,web,IN,0
1595,576.2717304840083,65712,mobile,IN,0
1879,3564.3070841234003,3218,web,IN,0
1728,1244.2572864601216,80643,pos,EU,0
1341,1334.2892407147767,30360,mobile,US,0
1396,5463.447847425764,53510,web,EU,0
1698,2027.1781622573358,61971,pos,OTHER,0
1018,4578.7001579738735,22358,mobile,US,0
1176,1219.4837314606036,42355,mobile,IN,0
1611,323.71184812373104,38571,web,EU,0
1395,5316.680750590582,7035,web,US,0
1444,1227.582151861132,16264,mobile,IN,0
1232,400.88491872376983,42181,mobile,EU,0
1914,720.2066003806044,50100,pos,US,0
1075,104.27696542022895,74313,pos,EU,0
1264,1263.353941719743,75349,mobile,US,0
1454,3836.389980603,85276,web,OTHER,0
1795,5423.5278571196095,26926,web,EU,0
1717,5394.286027759648,19576,mobile,EU,0
1734,267.58862723614294,22232,pos,US,0
1383,962.708027709611,76936,mobile,OTHER,0
1563,57.26970331121075,47732,web,EU,0
1850,3864.3249947158843,23101,mobile,OTHER,0
1505,888.6897362915056,10769,mobile,OTHER,0
1366,1994.5516680067149,59338,pos,EU,0
1143,2509.8196091404698,50698,web,IN,0
1884,1123.6928921098015,11358,web,US,0
1068,731.8417884687001,66974,mobile,EU,0
1098,6551.5755443053,24947,web,OTHER,0
1395,6675.781896057326,71039,web,US,0
1024,683.3935520645533,55150,web,EU,0
1947,1306.4115187599555,5567,web,US,0
1890,7212.326210200061,41577,pos,US,1
1468,9.760593911445442,53319,pos,OTHER,0
1483,1064.364960991586,69551,pos,IN,0
1564,211.73806693100502,51409,pos,IN,0
1150,1423.2658501494168,53507,pos,US,0
1143,49.95871420329802,79150,web,OTHER,0
1568,1044.779230754434,40168,mobile,OTHER,0
1038,498.7160217904183,33700,mobile,EU,0
1108,1524.1730889229384,49546,pos,US,0
1692,11039.748904279313,52430,web,EU,0
1041,3224.244074219326,23387,pos,OTHER,0
1185,3736.9625854105198,59274,mobile,US,0
1934,2017.1683636492319,41586,web,IN,0
1397,84.89631591574437,7510,web,IN,0
1222,463.35390498451153,76608,web,EU,0
1633,5182.256577466965,78765,mobile,US,0
1132,911.7695198190676,77151,mobile,OTHER,0
1162,218.81901795985567,75838,pos,EU,0
1214,2424.046013300279,63306,pos,IN,0
1732,711.80112750911,42852,mobile,OTHER,0
1234,626.2921936121636,76911,pos,US,0
1842,12406.797871213916,34408,mobile,IN,0
1657,3905.814091062202,46607,web,OTHER,0
1750,1048.287226146547,79519,pos,IN,0
1587,7850.338866189818,45653,mobile,US,0
1008,2100.2913446361927,10249,mobile,EU,0
1073,2709.765441273981,10516,mobile,OTHER,0
1953,64.04052705600661,10831,pos,OTHER,0
1491,259.31839132578665,60632,pos,US,0
1912,2005.2508202769802,6800,web,IN,0
1252,4585.744484624299,74084,pos,IN,0
1229,1954.9695764156625,14329,pos,IN,0
1518,287.79823431933164,12680,pos,OTHER,0
1173,246.05362456017212,21059,web,OTHER,0
1652,3718.1832443958647,46697,web,IN,0
1167,300.02396909303934,85443,web,OTHER,1
1169,1468.905085867348,38873,pos,EU,0
1392,75.63909600919874,54972,mobile,US,0
1945,168.21976419894435,82084,pos,US,0
1794,2231.608052584256,23307,web,OTHER,0
1633,2337.0917005360693,28211,pos,EU,0
1193,835.4885993306104,45694,pos,EU,0
1516,485.69726810579317,28240,mobile,IN,0
1028,3360.9042661998897,68918,mobile,US,0
1164,489.50886017243226,7448,pos,US,0
1421,1561.8904013794631,85905,web,US,0
1338,6897.134084811986,20272,pos,OTHER,0
1647,319.9911443042824,65876,pos,EU,0
1495,5656.245739884945,85511,pos,IN,1
1364,403.9705813846387,56844,web,OTHER,0
1832,1676.0833006035589,26222,web,IN,0
1341,946.4422780345595,64389,web,OTHER,0
1499,6700.738676578228,56468,web,US,0
1656,639.1492979799401,73270,web,IN,0
1510,1020.5115792571236,70586,pos,EU,0
1326,8132.694483763359,43087,web,EU,0
1216,1537.7700301710179,81145,pos,OTHER,0
1300,1396.8425910559097,639,pos,US,0
1131,596.2150938983784,73246,pos,OTHER,0
1803,2417.0567323871933,70680,mobile,IN,0
1069,28.95448634431568,62935,web,EU,0
1251,101.560809144029,66761,web,EU,0
1414,1829.3769679972236,47235,pos,EU,0
1786,836.1118025012603,61050,mobile,EU,0
1444,6128.723516474732,63844,web,IN,0
1875,4670.024238209017,48048,pos,EU,0
1181,2501.473855342704,9742,mobile,OTHER,0
1166,3409.0976165993916,63005,pos,EU,0
1090,2201.219662863949,61490,mobile,IN,0
1713,268.393748496981,22992,pos,US,0
1857,2900.969307140082,26082,web,US,0
1530,471.9307228564922,57305,pos,EU,0
1038,781.4767270843938,15643,pos,US,0
1125,3421.106150319606,75104,mobile,IN,0
1450,1538.0082910847377,17400,mobile,EU,0
1172,3931.3789517849855,33104,web,IN,0
1652,479.14382132222266,15331,pos,US,0
1753,1871.8567824517133,16465,mobile,US,0
1219,175.02148886544273,2135,web,EU,0
1637,2060.3807241024974,49410,web,US,0
1057,2875.4619654558333,185,mobile,EU,0
1659,1758.620504162486,49275,mobile,EU,0
1475,619.1233945062057,72800,pos,OTHER,0
1455,63.68872213402035,55811,web,OTHER,0
1828,254.41459862317478,78728,mobile,OTHER,0
1894,1947.3258734057936,69051,web,IN,0
1360,5448.975628210631,32735,pos,US,0
1934,462.6901943964597,71614,mobile,US,0
1000,2656.248267465992,50547,web,OTHER,0
1386,4026.5746017766924,35121,mobile,EU,0
1972,1471.6174756086455,48485,pos,EU,0
1347,2212.8804695605745,60564,pos,EU,0
1189,3374.9645003507458,75037,pos,EU,0
1504,604.0357691535017,80529,pos,IN,0
1190,704.4999948501592,55114,mobile,US,0
1507,1.2554271988433594,53097,mobile,OTHER,0
1368,6598.769372646697,10134,web,IN,0
1408,4991.002621369787,6406,web,US,0
1823,2892.668549777953,30270,mobile,IN,0
1928,164.7555758212479,82411,mobile,EU,0
1933,1186.614151658522,17086,web,IN,0
1116,214.92935342019453,35703,mobile,IN,0
1133,32.09671201619865,79884,pos,EU,0
1057,1915.1786237020503,13503,pos,EU,0
1555,6479.658499245293,46480,pos,OTHER,0
1684,4663.369284119243,79385,web,OTHER,0
1671,2386.4272181189563,14427,mobile,US,0
1172,203.26956115022307,70232,web,OTHER,0
1828,640.8624737885636,15861,web,OTHER,0
1814,771.4918123638357,46866,mobile,US,0
1148,2880.656986837742,47405,web,IN,0
1079,3241.4950436504655,57424,pos,IN,0
1885,972.6111675452019,74380,mobile,IN,0
1212,1082.1710651711073,31153,pos,EU,0
1202,91.05995120838797,81110,pos,US,0
1763,682.5503159815918,30738,mobile,IN,0
1228,1200.352841687345,54326,pos,OTHER,1
1675,248.82175709159836,38768,pos,OTHER,0
1226,1207.5911109450292,41706,pos,OTHER,0
1658,3837.038819476032,2003,mobile,US,0
1531,1741.3016191397337,82160,mobile,US,0
1440,164.43816777604442,60238,mobile,OTHER,0
1401,425.5730390983447,55714,web,EU,0
1046,1286.9789766838385,41816,pos,EU,0
1232,897.2269562786599,64998,web,IN,0
1304,888.6000923482767,60860,web,IN,0
1525,1506.9303533919367,63237,pos,IN,0
1142,1756.0444129956916,78244,mobile,IN,0
1414,3187.7352250406116,22744,web,IN,0
1512,833.9620149401775,56740,mobile,US,0
1372,3274.299557941872,76327,mobile,US,0
1565,826.8269127441732,81133,pos,EU,0
1885,114.05729169002981,30340,web,EU,0
1258,1615.7143153242018,34122,web,US,0
1655,1772.9897644650855,42996,mobile,EU,0
1470,5452.639524319303,52033,pos,OTHER,0
1952,2589.7020307825073,49832,web,EU,0
1970,4996.53467507154,41447,mobile,OTHER,0
1011,4779.495731825312,45679,mobile,OTHER,0
1329,1855.5837860906386,20699,mobile,IN,0
1735,1500.544643096543,80253,pos,EU,0
1783,1630.3628317845203,83405,pos,OTHER,0
1967,7663.727471611615,47919,mobile,EU,0
1357,2967.088529318261,57236,mobile,EU,0
1971,224.69396140834826,6126,pos,US,0
1407,3014.0190435454565,47512,mobile,US,0
1667,373.95608016415076,29047,mobile,IN,0
1372,1186.0627652626074,10115,pos,EU,0
1007,472.6087327678799,638,mobile,US,0
1121,2339.677870490213,38635,mobile,OTHER,0
1347,4196.184559980216,35777,mobile,OTHER,0
1675,686.0002731727087,23601,pos,IN,0
1089,171.13917818522728,81788,pos,OTHER,0
1647,709.0490813565526,26810,pos,EU,0
1697,2231.691010004243,23757,web,OTHER,0
1315,797.2574417545527,59470,web,IN,0
1177,651.7710177622719,38369,web,IN,0
1539,407.7487761582509,77186,web,OTHER,0
1731,1376.3846597612517,76903,pos,EU,0
1868,645.7864195063729,11881,mobile,US,0
1040,2626.1647455157454,83320,pos,EU,0
1739,159.43405907460925,57156,web,EU,0
1703,2181.4848733665167,65317,pos,EU,0
1922,542.4629624560811,70857,mobile,OTHER,0
1501,1343.8646745720348,8728,web,US,0
1958,673.996531588134,77261,mobile,EU,0
1144,2565.806033293021,39212,mobile,US,0
1200,5812.040568897765,85470,mobile,IN,0
1928,4979.680306330147,78931,web,US,0
1723,1751.3833570985205,41418,pos,OTHER,0
1460,1242.063510803386,84659,web,IN,0
1731,3410.802214645945,62828,web,IN,0
1751,2299.7671410868006,31438,pos,EU,0
1924,405.6137857685678,20520,pos,US,0
1908,3439.8365087162524,7984,pos,IN,0
1557,1120.3272388168564,44657,pos,IN,0
1546,418.939086226551,5636,mobile,US,0
1252,662.0070159380367,19623,web,US,0
1389,622.6576802694228,74976,web,IN,0
1593,1464.6368042263061,60667,web,IN,0
1882,534.1127461875341,56006,pos,US,0
1255,263.7888661234376,11404,web,OTHER,0
1708,264.07268009131906,60478,mobile,US,0
1814,1750.6632397775222,65036,web,OTHER,0
1920,2654.2350426520666,32904,web,IN,0
1449,775.8389012310876,7312,mobile,EU,0
1009,70.53056878492481,50612,mobile,US,0
1823,272.1547175512755,20616,web,IN,0
1797,4923.0341111142825,56809,pos,IN,0
1241,1360.6343152117095,33581,pos,EU,0
1250,1208.7084183606557,57053,web,US,0
1876,77.58390105521788,42899,web,IN,0
1004,2608.595906510413,23953,web,OTHER,0
1118,1501.8410861258874,82791,web,EU,0
1800,451.496220686751,15228,pos,OTHER,0
1373,233.23339259667358,13761,web,US,0
1064,967.0301619983361,8827,mobile,OTHER,0
1145,3629.998435072904,79476,pos,EU,0
1223,4009.3296088139514,83214,pos,IN,0
1238,1846.8642439934818,60433,mobile,EU,1
1176,2600.5007034466134,73997,web,IN,0
1778,244.6873608663428,58205,web,IN,0
1852,1774.0759212011792,8674,web,OTHER,0
1281,2199.019603548148,36159,web,EU,0
1062,448.0700043614593,74990,web,EU,0
1216,4243.107618326364,15905,mobile,IN,0
1853,433.81789760573315,15397,web,EU,0
1826,752.2321504317424,54040,mobile,US,0
1794,1938.100975789982,4335,mobile,US,0
1688,2034.1571315602653,27269,mobile,OTHER,0
1460,2403.848082199726,64637,web,OTHER,0
1928,237.59345293816898,22069,web,EU,0
1609,3787.1117534577083,28248,pos,OTHER,0
1104,1522.197470025409,65122,pos,EU,0
1098,1274.7506773081332,16286,mobile,OTHER,0
1510,7936.935355397217,24137,pos,US,0
1384,2697.0593914490723,60379,mobile,IN,0
1404,251.14011180095142,37788,pos,IN,0
1822,2825.598400858393,24426,web,US,0
1517,200.1908765659267,18962,web,IN,0
1475,55.709868076266034,33444,mobile,EU,0
1976,1033.7742326663085,18824,mobile,EU,0
1708,10096.105188349979,75410,web,US,0
1862,384.4624382845422,71124,web,US,0
1644,2233.4161293121765,25853,web,US,0
1869,380.85923582081705,37536,pos,US,0
1770,2580.4196893532358,7005,pos,IN,0
1436,1407.8245061307648,27824,pos,IN,0
1022,2278.6917622504866,54087,pos,IN,0
1996,453.48297203684734,7132,mobile,EU,0
1564,2737.917647377584,83233,mobile,OTHER,0
1676,10860.983759251862,25650,pos,EU,0
1713,2191.136855588702,4100,mobile,OTHER,0
1457,1360.3829311901943,50807,pos,US,0
1082,5132.424012635298,31572,pos,US,0
1144,31.9576528528163,30581,web,IN,0
1084,2618.10019638095,81119,pos,IN,0
1077,4391.888097774321,26470,mobile,OTHER,0
1456,127.31692872702844,65180,pos,OTHER,0
1877,1195.9073620913948,24237,web,IN,0
1000,458.1206769299239,25111,mobile,US,0
1050,1671.810776219507,23431,web,IN,0
1684,2097.0342875910756,44408,pos,US,0
1716,720.8587744656471,37949,pos,US,0
1771,1232.3043899187655,83300,pos,EU,0
1445,655.1742118979797,82566,pos,EU,0
1448,922.1390412780718,57368,mobile,OTHER,0
1880,347.61173290514404,38181,pos,US,0
1487,4335.399497500212,4653,web,IN,1
1799,20.121703250182794,72371,mobile,US,0
1033,4281.088725174871,7085,mobile,OTHER,0
1347,1695.7641609865284,45631,mobile,US,0
1094,805.9100545281278,53277,web,US,0
1071,2567.888046323213,80229,web,OTHER,0
1550,1417.5458659115543,2656,web,US,0
1153,1382.7321677399689,57753,web,EU,0
1249,233.38739496910188,47671,pos,OTHER,0
1673,987.0064726015174,5273,pos,EU,0
1437,551.6765646602869,219,web,OTHER,0
1117,31.640781288874027,37472,web,US,0
1770,892.8855756875715,48763,pos,EU,0
1890,188.23047280363446,21516,pos,EU,0
1305,593.6610180893845,34308,web,IN,0
1267,194.16005672826293,78682,mobile,EU,0
1960,212.81462795656233,17987,mobile,EU,0
1053,443.81686481336556,84625,web,US,0
1235,17599.70229713253,70601,mobile,EU,0
1388,4.373063152190315,54889,pos,EU,0
1989,2035.9418128311004,11604,mobile,EU,0
1733,304.540193859845,68025,web,US,0
1762,5067.222680332392,28898,mobile,OTHER,0
1824,196.6217200249745,18803,mobile,US,0
1400,6204.995868653587,16412,mobile,EU,0
1623,1887.9734360108841,60400,pos,OTHER,0
1766,2.5377632107328365,60693,pos,US,0
1302,4488.768184102479,57677,pos,US,0
1918,1475.0836043338231,12771,web,OTHER,0
1206,609.4387337146055,73514,mobile,IN,0
1228,2915.83146115693,37430,pos,EU,0
1852,5225.449694286118,59430,pos,IN,0
1909,1322.0990259782652,70086,mobile,EU,0
1577,758.2895184180991,20338,web,EU,0
1074,3111.2742063644373,86182,mobile,IN,0
1434,2290.0591766843645,24508,web,IN,0
1102,4391.995368060316,59597,mobile,EU,0
1421,2358.651525458011,70510,pos,OTHER,0
1703,558.1804139934934,8437,pos,OTHER,0
1763,5366.498108579947,10087,pos,IN,0
1737,221.4961097412753,83277,web,IN,0
1805,623.7931156850799,19852,mobile,US,0
1305,1468.7493800967545,39733,web,OTHER,0
1097,1668.2330229969693,14843,pos,OTHER,0
1849,30.85800781040179,1746,web,EU,0
1797,3033.468852583392,12698,web,US,0
1334,897.6033932223303,3880,web,EU,0
1858,1043.1616449173212,85698,mobile,US,0
1434,3314.837025365634,18500,web,OTHER,1
1446,953.761297188334,35036,web,EU,0
1993,96.75274022698967,18652,web,US,1
1307,388.237187138819,75225,pos,EU,0
1248,6242.734870713669,76525,pos,US,0
1165,146.01332281282893,37250,mobile,IN,0
1480,876.7966054176452,23850,pos,EU,0
1983,1399.0516299308074,73310,mobile,IN,0
1334,1359.596657852653,29077,pos,US,0
1541,7.935608693921627,70124,mobile,EU,0
1758,1390.9507031259948,33125,mobile,US,1
1105,968.2779945093363,15788,mobile,US,0
1562,7156.776400633326,53463,pos,IN,0
1080,346.70559483629165,85985,web,EU,0
1132,874.3889967315677,71036,pos,OTHER,0
1796,1087.6671671787446,3842,web,US,0
1899,990.8678293907938,44891,pos,IN,0
1137,2192.2158203979375,25403,web,OTHER,0
